# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
767            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342301e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
768            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
769            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342316e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
770            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342336e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
771            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
772            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342362e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
773            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342349e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
774            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342362e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
775            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342372e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
776            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342384e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
777            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342389e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
778            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342404e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
779            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342401e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
780            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342420e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
781            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342415e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
782            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342427e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
783            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342434e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
784            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342446e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
785            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342452e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
786            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342470e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
787            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342467e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
788            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342489e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
789            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342483e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
790            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342500e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
791            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342498e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
792            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342517e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
793            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342509e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
794            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342539e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
795            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342525e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
796            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342539e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
797            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342548e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
798            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342560e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
799            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342566e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
800            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342582e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
801            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342579e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
802            	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15342598e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
